model_name,split,horizon,bucket_order,count_bucket,bucket_lower,bucket_upper,n_obs,mean_true,mean_pred,median_true,median_pred,mae,rmse,mean_error,median_error,mean_pred_over_mean_true
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,4,11-20,11.0,20.0,88,14.875,7.154964233120521,14.0,3.818743366724506,11.292043523328442,13.797240221357898,-7.720035766879479,-9.64345692183971,0.4810059988652451
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,5,21-50,21.0,50.0,91,33.637362637362635,11.57998358069498,32.0,4.802074843503885,26.247001093362194,28.661593423178275,-22.057379056667653,-23.84070453403562,0.3442595576096842
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,6,51-100,51.0,100.0,81,70.95061728395062,17.701800189507356,65.0,4.351684017650024,64.33770093853794,68.68026073188729,-53.24881709444326,-60.24775675091619,0.24949466075345325
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,7,101-300,101.0,300.0,66,174.12121212121212,11.402146531832571,151.0,5.025107181953901,162.71906558937957,175.71415628601463,-162.71906558937957,-140.8522619446759,0.06548396024199005
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,val,72,8,300+,301.0,inf,36,345.27777777777777,7.346699308694994,342.0,2.594369781318469,337.93107846908276,338.96469583799774,-337.93107846908276,-331.83805514085964,0.021277648842559917
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,0,0,0.0,0.0,1650,0.0,1.7746064146680847,0.0,1.2375788113366402,1.7746064146680847,2.648451747917101,1.7746064146680847,1.2375788113366402,
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,1,1,1.0,1.0,496,1.0,3.2017982957889655,1.0,1.594337070924772,2.33958400473774,7.433000244087322,2.201798295788966,0.594337070924772,3.2017982957889655
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,2,2-5,2.0,5.0,501,2.970059880239521,4.399538690061525,3.0,2.139715516902224,3.2893622512203646,9.406813817625098,1.429478809822004,-0.5254208905224917,1.4812962928231346
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,3,6-10,6.0,10.0,182,7.65934065934066,5.798081856847978,7.0,2.685276176804114,5.926478658104036,7.9994912058874394,-1.8612588024926817,-4.240675930036466,0.7569949052699656
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,4,11-20,11.0,20.0,152,14.907894736842104,9.982494050209233,15.0,3.9995357391736093,13.088913906855128,18.78115239402721,-4.925400686632872,-9.769356981694314,0.6696112513820845
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,5,21-50,21.0,50.0,208,34.21153846153846,11.150708259501984,34.0,3.5238667568129074,29.04209709858106,33.0340858245846,-23.060830202036474,-25.50442174652764,0.325934136871334
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,6,51-100,51.0,100.0,172,72.81976744186046,13.080646481870703,72.0,5.126299321063867,63.16662892681327,66.21413033138877,-59.739120959989755,-61.766559838937795,0.1796304347210987
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,7,101-300,101.0,300.0,142,143.80281690140845,28.056085230953396,133.0,7.7206185092543445,128.01420058394893,142.61055846658354,-115.74673167045505,-118.5098328777963,0.19510108240917642
mlp_multitask_v1_enriched_h256_128_64_do03_calibrated_loglinear,test,72,8,300+,301.0,inf,10,496.5,38.9820580905668,518.5,24.736428757761573,457.51794190943326,464.5488729773461,-457.51794190943326,-459.8493795377293,0.07851371216629768
